contentid,title,addr1,contenttypeid,content_type_name,target_tourism_type,mapx,mapy,info_score,info_level,has_firstimage,has_firstimage2,has_tel,has_addr1,has_coord,has_main_category,has_mid_category,has_sub_category,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,type_top1,type_top1_prob,type_top2,type_top2_prob
2853201,벨스타커피,경기도 남양주시 와부읍 다산로 46,39,음식점,음식,127.2543910919,37.5405205794,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2909838,벨하우스,경기도 남양주시 수동면 지둔로445번길 99,28,레포츠,레저스포츠,127.2965290919,37.7277273722,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9212224771218409,0.009394496043836223,0.003117193796342229,0.04602569896670621,0.0017677636497625377,0.0020187343144567787,0.011346079253929681,0.0012694808766049897,레저스포츠,0.9212224771218409,숙박,0.04602569896670621
2907892,별내린캠핑,경기도 남양주시 수동면 축령산로 121-1,28,레포츠,레저스포츠,127.3053612916,37.7390762133,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9149211072588269,0.009394496043836223,0.0027518969926892613,0.04602569896670621,0.0017677636497625377,0.0020187343144567787,0.01801274592059635,0.0012694808766049897,레저스포츠,0.9149211072588269,숙박,0.04602569896670621
3013783,별내어린이천문대,경기도 남양주시 별내면 용암비루개길 143,14,문화시설,문화관광,127.133085958702,37.73441628509877,90,매우 높음,1,1,0,1,1,1,1,1,0.06018079403113746,0.03523424681453103,0.7945988134012518,0.014889934674409876,0.03097226926878939,0.01686943448475455,0.012555550800292971,0.026072546561475538,0.008626409963357708,문화관광,0.7945988134012518,관광지,0.06018079403113746
2864328,별내옥설농탕,경기도 남양주시 송산로 294-7,39,음식점,음식,127.1346122358,37.6679897092,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2765504,별내체육공원,경기도 남양주시 순화궁로 449,12,관광지,자연관광,127.119874253636,37.665556857419,95,매우 높음,1,1,0,1,1,1,1,1,0.4459266373824897,0.02229760019139813,0.04664915581241823,0.01449629326949041,0.05310904081582217,0.05669134114884143,0.01255361456569682,0.31494855570940794,0.03332776110443521,관광지,0.4459266373824897,자연관광,0.31494855570940794
3085157,별마을딸기체험농장,경기도 남양주시 진건읍 진건오남로 216-35,12,관광지,체험관광,127.18877208283652,37.66842345281572,90,매우 높음,1,1,0,1,1,1,1,1,0.15700447313455573,0.009887308686290173,0.006761863259038442,0.003525775238534709,0.02684840293336583,0.049644530258867635,0.002030536388489539,0.06233120141500978,0.6819659086858478,체험관광,0.6819659086858478,관광지,0.15700447313455573
2836020,별미지교 본점,경기도 남양주시 화도읍 비룡로 171,39,음식점,음식,127.3014526038,37.6675705678,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2829407,보나리베,경기도 남양주시 불암산로39번길 9-2 (별내동),39,음식점,음식,127.1068709184,37.6470805281,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0029408620203848173,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9788451771098482,0.005453571111321012,0.0,음식,0.9788451771098482,자연관광,0.005453571111321012
2864075,보리곡간,경기도 남양주시 다산지금로163번길 6 (다산동),39,음식점,음식,127.1743272929,37.5978208069,80,높음,0,0,0,1,1,1,1,1,0.002386558861676466,0.00318221836704065,0.007660293924457624,0.0012319223689040617,0.0027388165702539142,0.0005045167260782614,0.9685162625101352,0.009091428842742515,0.0046879818287115385,음식,0.9685162625101352,자연관광,0.009091428842742515
799503,본가제주밥상,경기도 남양주시 강변북로632번길 57-2 (수석동),39,음식점,음식,127.1754052831,37.5869693096,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.0031999754307005398,0.001754781997974256,0.0066537265826567766,0.0005045167260782614,0.9849636583921713,0.0016159162999939687,0.0,음식,0.9849636583921713,숙박,0.0066537265826567766
126539,봉선사(남양주),경기도 남양주시 진접읍 봉선사길 32,12,관광지,숙박,127.1839082458,37.7470702926,90,매우 높음,1,1,0,1,1,1,1,1,0.04001503671827821,0.0028842084427160475,0.01056462867301596,0.0012727942849430354,0.7266909663386092,0.13561364873793944,0.003211346290465263,0.06889613159451279,0.010851238919519921,숙박,0.7266909663386092,역사관광,0.13561364873793944
317082,봉영사(남양주),경기도 남양주시 진접읍 내각2로 84-77,12,관광지,숙박,127.15960711613543,37.71243212609608,90,매우 높음,1,1,0,1,1,1,1,1,0.11586811990607615,0.00626112729726924,0.010624772322383423,0.007574113300570918,0.4824712999356464,0.2824057905438218,0.00544710760570222,0.06128511889684981,0.028062550191679855,숙박,0.4824712999356464,역사관광,0.2824057905438218
776530,봉인사,경기도 남양주시 진건읍 사릉로156번길 295,12,관광지,숙박,127.217732441922,37.6620316759319,90,매우 높음,1,1,0,1,1,1,1,1,0.09643774264228684,0.0070521412729501656,0.009662886010221961,0.006448851053787602,0.49553456529546613,0.2917946916392954,0.0043534225651459925,0.06481853197329494,0.02389716754755093,숙박,0.49553456529546613,역사관광,0.2917946916392954
2858566,봉커피,경기도 남양주시 천마산로 110 (호평동),39,음식점,음식,127.2516848413,37.6700804802,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9858178755249285,0.002542178706257721,0.0,음식,0.9858178755249285,숙박,0.004311573547568621
2765500,북한강막국수닭갈비,경기도 남양주시 조안면 북한강로 908,39,음식점,음식,127.3388678942,37.5972044238,90,매우 높음,1,1,0,1,1,1,1,1,0.004333200207277196,0.0030605933825937175,0.0062078869583203295,0.0017336265279913928,0.00226584784010442,0.00020187289434418331,0.9793249449179683,0.0010954378477521566,0.0017765894236482472,음식,0.9793249449179683,문화관광,0.0062078869583203295
3013975,북한강야외공연장,경기도 남양주시 화도읍 금남리,14,문화시설,문화관광,127.36551188190336,37.64733882198509,90,매우 높음,1,1,0,1,1,1,1,1,0.0822249707530238,0.060132550695073506,0.7262457364219117,0.01078607896073611,0.02152299793756422,0.020439373092495636,0.028781203767098227,0.04136027758285214,0.008506810789244668,문화관광,0.7262457364219117,관광지,0.0822249707530238
317505,불암사(남양주),경기도 남양주시 불암산로 190 (별내동),12,관광지,숙박,127.101440536,37.6583374544,90,매우 높음,1,1,0,1,1,1,1,1,0.05628082634996642,0.0038726164040061906,0.00866518902083772,0.0008543003288469312,0.7716567143173296,0.10040972108567629,0.006183586772364001,0.04127975298248521,0.010797292738487486,숙박,0.7716567143173296,역사관광,0.10040972108567629
2830366,뷰포인트카페,경기도 남양주시 조안면 북한강로 688,39,음식점,음식,127.3285110077,37.5796618274,90,매우 높음,1,1,0,1,1,1,1,1,0.00355787943195642,0.0032832674071846747,0.007419564259385852,0.0016425626145234466,0.00226584784010442,0.00020187289434418331,0.9760584601118063,0.002731451627160035,0.0028390938135347075,음식,0.9760584601118063,문화관광,0.007419564259385852
2836724,브레드쏭 팔당,경기도 남양주시 경강로926번길 15,39,음식점,음식,127.2365367506,37.5548213731,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2836730,블랙드롭커피,경기도 남양주시 와부읍 덕소로2번길 78,39,음식점,음식,127.2088523288,37.583803617,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9858178755249285,0.002542178706257721,0.0,음식,0.9858178755249285,숙박,0.004311573547568621
2765498,블랙아이스링크장,경기도 남양주시 강변북로651번길 24-1 (수석동),28,레포츠,레저스포츠,127.1686864559,37.5867608789,90,매우 높음,1,1,0,1,1,1,1,1,0.01131541720804547,0.8961504164026638,0.025856634613823096,0.00836213147395112,0.031033482760672134,0.0022034501397861545,0.007045732645522557,0.017105502187047074,0.0009272325684885943,레저스포츠,0.8961504164026638,숙박,0.031033482760672134
2830222,블루문,경기도 남양주시 화도읍 북한강로 1491,39,음식점,음식,127.3603562705,37.6435244364,90,매우 높음,1,1,0,1,1,1,1,1,0.004397646023850699,0.0017703785598250207,0.007155822071080566,0.0014772124668386672,0.002677296856204599,0.0012196476972595484,0.9787598176186834,0.002542178706257721,0.0,음식,0.9787598176186834,문화관광,0.007155822071080566
125489,비금계곡,경기도 남양주시 수동면 비룡로 1222,12,관광지,자연관광,127.2965928246,37.7329212133,90,매우 높음,1,1,0,1,1,1,1,1,0.1470594900741822,0.013910694292971986,0.0038232720438157544,0.0029284244972487506,0.048433551712344314,0.03416975313118984,0.006700525901372266,0.7289367668474976,0.014037521499377184,자연관광,0.7289367668474976,관광지,0.1470594900741822
2456704,비루개,경기도 남양주시 별내면 용암비루개길 219-88,39,음식점,음식,127.125311053559,37.7372780996208,75,높음,0,0,0,1,1,1,1,1,0.024904701522685587,0.015585522982202955,0.018332861326146657,0.0076673014478881195,0.024179287565327518,0.005941575947639209,0.8738889058793889,0.0126566996257203,0.016843143703000656,음식,0.8738889058793889,관광지,0.024904701522685587
3080045,비스타밸리,경기도 남양주시 화도읍 비룡로360번길 15-17,12,관광지,관광지,127.309086308659,37.682174515844,90,매우 높음,1,1,0,1,1,1,1,1,0.38104448448097833,0.021455805010938547,0.08052195214649496,0.012737926556795497,0.05180370064512718,0.07660467477555732,0.005336172884264212,0.3350922353435,0.035403048156343944,관광지,0.38104448448097833,자연관광,0.3350922353435
131671,비전힐스 컨트리클럽,경기도 남양주시 화도읍 마치로 226-220,28,레포츠,레저스포츠,127.269579605198,37.6479617421949,80,높음,0,0,0,1,1,1,1,1,0.031406915959659186,0.8368006709917166,0.022585665823802545,0.0065296027504018325,0.02213690804366326,0.008252607369321529,0.035580529601154896,0.017391217893781234,0.019315881566498768,레저스포츠,0.8368006709917166,음식,0.035580529601154896
608010,사랑방,경기도 남양주시 진접읍 광릉수목원로 187-1,39,음식점,음식,127.187985633382,37.7474106150027,75,높음,0,0,0,1,1,1,1,1,0.01789142536438437,0.017337930370181144,0.019211994301517175,0.008523280591963037,0.021088188414332024,0.007252217499441104,0.8938424286634038,0.009961228379405558,0.0048913064153718044,음식,0.8938424286634038,숙박,0.021088188414332024
2836737,산과들가든,경기도 남양주시 와부읍 궁촌로 35,39,음식점,음식,127.231342139,37.5771714615,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
1312443,산들소리,경기도 남양주시 불암산로59번길 48-31 (별내동),12,관광지,자연관광,127.1015407308,37.6512105067,90,매우 높음,1,1,0,1,1,1,1,1,0.1735454070830027,0.00916648666611086,0.0046417777620346235,0.005874230088689029,0.06490091419625676,0.027003590924920284,0.011936233168892764,0.6893209427035986,0.013610417406494385,자연관광,0.6893209427035986,관광지,0.1735454070830027
2829124,산아래,경기도 남양주시 송산로 226-40 (별내동),39,음식점,음식,127.1325097988,37.6627791664,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
612826,삼봉리 한식마을,경기도 남양주시 조안면 북한강로855번길 6-8,12,관광지,관광지,127.3373514653,37.593724245,90,매우 높음,1,1,0,1,1,1,1,1,0.5692855304555324,0.012234367556162867,0.04188517708669115,0.0010456606371606267,0.043007294484546016,0.03735836539623411,0.0016809283907858992,0.23572624421446742,0.057776431778419415,관광지,0.5692855304555324,자연관광,0.23572624421446742
4012037,삼성스토어 별내,경기도 남양주시 불암로 103 (별내동),38,쇼핑,쇼핑,127.110753565675,37.6502337938362,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9753969225302458,0.0039971608196187865,0.0030453963448859853,0.002642985183357121,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9753969225302458,숙박,0.0039971608196187865
4025353,삼성스토어 진접,경기도 남양주시 오남읍 진건오남로 952,38,쇼핑,쇼핑,127.190390898365,37.707102578658,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
2765487,새말낚시터,경기도 남양주시 진건읍 사릉로 554-47,28,레포츠,레저스포츠,127.1714172566,37.6665155481,90,매우 높음,1,1,0,1,1,1,1,1,0.006429186278024397,0.9490284898377772,0.010656711194580098,0.0032037702956521125,0.021499417640713843,0.0022034501397861545,8.1626592072821e-05,0.005970115452905103,0.0009272325684885943,레저스포츠,0.9490284898377772,숙박,0.021499417640713843
3007597,새벽카페호르,경기도 남양주시 별내면 송산로 611,39,음식점,음식,127.127939989931,37.6947194615813,75,높음,0,0,0,1,1,1,1,1,0.0265217817328901,0.014967977667845581,0.018332861326146657,0.0076673014478881195,0.018284294211317772,0.005941575947639209,0.8795649622946129,0.018385680468471898,0.01033356490318756,음식,0.8795649622946129,관광지,0.0265217817328901
2864362,생선시절,경기도 남양주시 순화궁로 500 (별내동),39,음식점,음식,127.1181136726,37.6703419153,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2836831,서궁관,경기도 남양주시 청학로 103-112,39,음식점,음식,127.1140214222,37.7037324015,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
1555624,서정가든,경기도 남양주시 화도읍 비룡로 219,39,음식점,음식,127.3019746788,37.6710257308,75,높음,0,0,0,1,1,1,1,1,0.0012932730625083136,0.001678549254298822,0.0028282051076706743,0.0012319223689040617,0.005846924678362022,0.0005045167260782614,0.974352750214683,0.009352466182431539,0.002911392405063291,음식,0.974352750214683,자연관광,0.009352466182431539
130709,서호미술관,경기도 남양주시 화도읍 북한강로 1344,14,문화시설,문화관광,127.3515129409,37.6327671912,90,매우 높음,1,1,0,1,1,1,1,1,0.028236646645461157,0.012769738328555845,0.9120386826261474,0.001859034178066173,0.01877264452006685,0.0011287797798101074,0.008288523923275516,0.016205100472428877,0.0007008495261878855,문화관광,0.9120386826261474,관광지,0.028236646645461157
318243,석천암(남양주),경기도 남양주시 불암산로 175,12,관광지,숙박,127.101376296451,37.6573241913817,75,높음,0,0,0,1,1,1,1,1,0.11675992901408468,0.010585498827714092,0.0090273089078716,0.011453992377413555,0.4342689040509567,0.2476058054325749,0.02865478052208538,0.09054930535483095,0.0510944755124681,숙박,0.4342689040509567,역사관광,0.2476058054325749
4025342,소다 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2836844,소리소 시골밥상,경기도 남양주시 진건읍 진건우회로 95-1,39,음식점,음식,127.1815334596,37.6505536981,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2857627,소물리에정육식당,경기도 남양주시 송산로170번길 1-11,39,음식점,음식,127.1305795486,37.658268545,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
3013977,소소리농장,경기도 남양주시 조안면 고래산로 647-14,12,관광지,체험관광,127.314219,37.580667,90,매우 높음,1,1,0,1,1,1,1,1,0.11923371652681806,0.007522275277122537,0.005323117488031264,0.003352830274370818,0.016786432005737175,0.034381252509899554,0.003001947560248183,0.05655876207185696,0.7538396662859153,체험관광,0.7538396662859153,관광지,0.11923371652681806
3355196,솔몽 베이커리,경기도 남양주시 수동면 비룡로850번길 16,39,음식점,음식,127.3248491342,37.7138878321,75,높음,0,0,0,1,1,1,1,1,0.0015734932223628888,0.0018431788013527632,0.005854520897144358,0.0012908806573369022,0.008945087695852805,0.00020187289434418331,0.9689036306241712,0.011387335207435047,0.0,음식,0.9689036306241712,자연관광,0.011387335207435047
125490,수동계곡,경기도 남양주시 수동면 비룡로 1264,12,관광지,자연관광,127.2931625123,37.7353319815,90,매우 높음,1,1,0,1,1,1,1,1,0.33910649789220565,0.013276756205313923,0.059389029704078264,0.001255980637563472,0.08071110110086008,0.04316294759046619,0.0017373923808226277,0.4454187870357428,0.015941507452947118,자연관광,0.4454187870357428,관광지,0.33910649789220565
2792553,수동시온캠프,경기도 남양주시 수동면 지둔리,28,레포츠,레저스포츠,127.2985178132,37.7272552409,95,매우 높음,1,1,0,1,1,1,1,1,0.006255820772228485,0.9010180086955758,0.015120207981626527,0.004015225276463537,0.0349814155411849,0.008588748860735667,0.008772396461180698,0.013776732816868163,0.007471443594136192,레저스포츠,0.9010180086955758,숙박,0.0349814155411849
2876702,수락산장어,경기도 남양주시 별내면 순화궁로 929,39,음식점,음식,127.1062415379,37.7050709939,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2876677,수사골,경기도 남양주시 오남읍 진건오남로708번길 53,39,음식점,음식,127.21413365243625,37.69839929669903,90,매우 높음,1,1,0,1,1,1,1,1,0.015776403956334215,0.01955377757925079,0.04626254857224366,0.03346995461986957,0.019113235347748378,0.013291392720711512,0.8356011235100211,0.01495164968351214,0.001979914010308512,음식,0.8356011235100211,문화관광,0.04626254857224366
2728911,수산아카데미,경기도 남양주시 수동면 철마산로 316-31,28,레포츠,레저스포츠,127.2648266682,37.7193277709,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.922195326095546,0.009394496043836223,0.0027518969926892613,0.04208481346332071,0.0017677636497625377,0.0020187343144567787,0.014679412587263014,0.0012694808766049897,레저스포츠,0.922195326095546,숙박,0.04208481346332071
129516,수종사,경기도 남양주시 조안면 북한강로433번길 186,12,관광지,숙박,127.3017415319,37.5687820481,90,매우 높음,1,1,0,1,1,1,1,1,0.060013446258163794,0.0029544288647821177,0.009821006139534794,0.0013911414340817927,0.6874195943564544,0.14964639023210247,0.0019132038455650412,0.0689816320097404,0.017859156859575096,숙박,0.6874195943564544,역사관광,0.14964639023210247
4025343,쉬즈미스 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2842976,스시쿠모,경기도 남양주시 진접읍 해밀예당1로200번길 13-15,39,음식점,음식,127.2014296895,37.7186266985,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.011054894902122702,0.005099478062433504,0.008935506290000176,0.0005045167260782614,0.9674386966354699,0.004733513122231262,0.0,음식,0.9674386966354699,문화관광,0.011054894902122702
4008117,스와로브스키 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2765481,스테이564,경기도 남양주시 불암로 59,39,음식점,음식,127.1096873483,37.6463778832,95,매우 높음,1,1,0,1,1,1,1,1,0.009059475946508955,0.008915718424674833,0.009706582396543711,0.003269936141176997,0.008545468642988047,0.006759644381308004,0.9438181158048725,0.00966373259510627,0.00026132566682075494,음식,0.9438181158048725,문화관광,0.009706582396543711
3386242,스파디움24,경기도 남양주시 다산순환로 20 (다산동),12,관광지,관광지,127.15281160937276,37.61344442410233,95,매우 높음,1,1,0,1,1,1,1,1,0.4123366848722102,0.02771179076536346,0.014538795969029001,0.009950777083499044,0.05392904031241419,0.09238994712035817,0.0046998275830787695,0.18137173261669043,0.20307140367735704,관광지,0.4123366848722102,체험관광,0.20307140367735704
2915736,스파이더 덕소삼패점,경기도 남양주시 고산로 237 (삼패동),38,쇼핑,쇼핑,127.192556122655,37.5946664530208,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.005164677585576861,0.0031890115706123346,0.9749707840991954,0.0039971608196187865,0.0030453963448859853,0.0017642578738215461,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9749707840991954,레저스포츠,0.005164677585576861
798381,시가올비빔국수,경기도 남양주시 고산로 196 (삼패동),39,음식점,음식,127.1877734107,37.5936354257,75,높음,0,0,0,1,1,1,1,1,0.0012932730625083136,0.001678549254298822,0.006095250562216129,0.0012319223689040617,0.0027388165702539142,0.0005045167260782614,0.9741938128682457,0.009352466182431539,0.002911392405063291,음식,0.9741938128682457,자연관광,0.009352466182431539
2765476,신세계수상레져,경기도 남양주시 화도읍 북한강로 1138-24,28,레포츠,레저스포츠,127.3443779623,37.6159940094,90,매우 높음,1,1,0,1,1,1,1,1,0.010566891615078743,0.9525037604299841,0.005117252256075254,0.00297558462570397,0.01894065714796168,0.0022034501397861545,0.0,0.007437926163649504,0.0002544776217610444,레저스포츠,0.9525037604299841,숙박,0.01894065714796168
3012162,실학박물관,경기도 남양주시 조안면 다산로747번길 16,14,문화시설,문화관광,127.3006181453,37.5160714777,90,매우 높음,1,1,0,1,1,1,1,1,0.03038958010741905,0.01346704777783328,0.890704953785661,0.004054329217667314,0.021006771265997856,0.007737893865677387,0.004714456166121015,0.018147885901319907,0.00977708191230338,문화관광,0.890704953785661,관광지,0.03038958010741905
2864414,싱싱목장,경기도 남양주시 불암로81번길 22 (별내동),39,음식점,음식,127.1081374042,37.6493802832,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2860964,쌍둥이해장국,경기도 남양주시 화도읍 경춘로 2026,39,음식점,음식,127.3132881096,37.6512199052,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.0017336265279913928,0.002677296856204599,0.00020187289434418331,0.9883414977072037,0.0010954378477521566,0.0,음식,0.9883414977072037,문화관광,0.004642843596078835
2863066,쌍용부부정육식당,경기도 남양주시 와부읍 덕소로 206 (쌍용아파트),39,음식점,음식,127.2194015056,37.5790210301,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
4025344,쌤소나이트 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
4012036,써스데이아일랜드 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
4012025,아디다스 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
3075242,아띠딸기체험농장,경기도 남양주시 조안면 북한강로 501,12,관광지,체험관광,127.319167061327,37.5647737335426,75,높음,0,0,0,1,1,1,1,1,0.104642790127401,0.006770175688625198,0.004437931401293929,0.0040965915806079395,0.012428560867630924,0.022819777744935692,0.011930856656902532,0.07646500596150885,0.7564083099710939,체험관광,0.7564083099710939,관광지,0.104642790127401
4025333,아베골프 덕소삼패점,경기도 남양주시 고산로 249-3 (삼패동),38,쇼핑,쇼핑,127.193755026671,37.5943161681499,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.005164677585576861,0.00656962120576885,0.9714176789659817,0.0039971608196187865,0.0030453963448859853,0.0019367533718786024,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9714176789659817,문화관광,0.00656962120576885
2765471,아벨,경기도 남양주시 와부읍 팔당로 124,39,음식점,음식,127.2448057019,37.5457586857,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2830777,아웃도어키친 한강본점,경기도 남양주시 와부읍 경강로 868,39,음식점,음식,127.2343840153,37.5601790453,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
