contentid,recommend_rank,title,addr1,content_type_name,target_tourism_type,type_top1,type_top1_prob,recommend_score,predicted_recommend_score,nav_score,type_quality_score,info_score,recent_score,regional_demand_score,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,avg_monthly_visitors,avg_visitor_growth_rate,avg_stay_time,avg_overnight_days,avg_overnight_ratio,avg_tourism_spending_outsider,avg_local_currency_spending,mapx,mapy,has_image,has_tel,has_addr
2734893,193,다산기념관,경기도 남양주시 조안면 다산로747번길 11,문화시설,문화관광,문화관광,0.8160521333740921,61.45826262480235,61.01084992790993,0.12117295097744304,0.9515777043743797,0.9,0.8800738007380073,0.5833333333333334,0.0270391704465379,0.0246604997285045,0.8160521333740921,0.0154340922269441,0.0175707985517145,0.0211338041497789,0.0154174048469615,0.0493436918480775,0.0133484048273888,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2998987869195,37.51631383979411,1,0,1
2773766,194,한강뮤지엄,경기도 남양주시 와부읍 경강로926번길 30,문화시설,문화관광,문화관광,0.9163589052883968,61.781244556865055,60.75167524843182,0.12117295097744304,0.9709100061746282,0.9,0.7232472324723247,0.5833333333333334,0.0192933475421409,0.0101150092396978,0.9163589052883968,0.0025298250856814,0.0231250829095983,0.0030569475246054,0.0034350858300918,0.0200886507573031,0.0019971458224841,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2366895528,37.5534937521,1,0,1
130709,195,서호미술관,경기도 남양주시 화도읍 북한강로 1344,문화시설,문화관광,문화관광,0.9120386826261474,61.074080583446,60.69691627679763,0.12117295097744304,0.971079797378591,0.9,0.6586715867158672,0.5833333333333334,0.0282366466454611,0.0127697383285558,0.9120386826261474,0.0018590341780661,0.0187726445200668,0.0011287797798101,0.0082885239232755,0.0162051004724288,0.0007008495261878,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3515129409,37.6327671912,1,0,1
3013975,196,북한강야외공연장,경기도 남양주시 화도읍 금남리,문화시설,문화관광,문화관광,0.7262457364219117,60.74341582581263,60.50331688819805,0.12117295097744304,0.9389097193346013,0.9,0.9686346863468634,0.5833333333333334,0.0822249707530238,0.0601325506950735,0.7262457364219117,0.0107860789607361,0.0215229979375642,0.0204393730924956,0.0287812037670982,0.0413602775828521,0.0085068107892446,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.36551188190336,37.64733882198509,1,0,1
2638583,197,광릉숲길,경기도 남양주시 진접읍 봉선사길 193-13,레포츠,레저스포츠,레저스포츠,0.8526238947861741,60.60685965975843,60.46144194450571,0.05290253813096605,0.9580618451077457,0.95,0.8819188191881919,0.5833333333333334,0.0249749577698472,0.8526238947861741,0.0379260880084691,0.0109845842556988,0.0218964687940008,0.0150550820587722,0.0090571018425544,0.0218155376746732,0.0056662848098101,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1878,37.7479,1,0,1
2788928,198,정약용도서관,경기도 남양주시 다산중앙로82번안길 138 (다산동),문화시설,문화관광,문화관광,0.748139406868716,60.345241405570995,60.32890481965166,0.12117295097744304,0.9394811144911063,0.9,0.8948339483394834,0.5833333333333334,0.0563424233780954,0.0446415850028881,0.748139406868716,0.0185427281508731,0.0222837632596985,0.0219304811281545,0.0196923940983219,0.0594889840235142,0.0089382340897379,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.16735708627763,37.61215764984344,1,0,1
3013783,199,별내어린이천문대,경기도 남양주시 별내면 용암비루개길 143,문화시설,문화관광,문화관광,0.7945988134012518,61.82216249894087,59.95347958550419,0.12117295097744304,0.941582245256508,0.9,0.9686346863468634,0.5833333333333334,0.0601807940311374,0.035234246814531,0.7945988134012518,0.0148899346744098,0.0309722692687893,0.0168694344847545,0.0125555508002929,0.0260725465614755,0.0086264099633577,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.133085958702,37.73441628509877,1,0,1
3085157,200,별마을딸기체험농장,경기도 남양주시 진건읍 진건오남로 216-35,관광지,체험관광,체험관광,0.6819659086858478,60.68983010087553,59.570413391101056,0.12117295097744304,0.9675952854396093,0.9,0.9723247232472325,0.5833333333333334,0.1570044731345557,0.0098873086862901,0.0067618632590384,0.0035257752385347,0.0268484029333658,0.0496445302588676,0.0020305363884895,0.0623312014150097,0.6819659086858478,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.18877208283652,37.66842345281572,1,0,1
130876,201,왈츠와 닥터만 커피박물관,경기도 남양주시 조안면 북한강로 856-37,문화시설,문화관광,문화관광,0.8892129929882341,59.65789630138973,59.489802161527315,0.12117295097744304,0.9699728763344708,0.9,0.5535055350553506,0.5833333333333334,0.0343775993270386,0.0162039224992531,0.8892129929882341,0.0033776803493367,0.0221559248259097,0.0013867872681981,0.0044935184902827,0.0188665104328031,0.0099250638189439,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3381514541,37.5915967289,1,0,1
2765519,202,미호박물관,경기도 남양주시 고산로126번길 15-2 (수석동),문화시설,문화관광,문화관광,0.9056103871515888,59.79563601546444,59.345196086117966,0.12117295097744304,0.9645618164156905,0.9,0.5535055350553506,0.5833333333333334,0.0244159304156544,0.0118918441556499,0.9056103871515888,0.0042674636743009,0.0282979713703477,0.0011287797798101,0.0028727485396602,0.0208140253867996,0.0007008495261878,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1806324207,37.5927159589,1,0,1
131671,203,비전힐스 컨트리클럽,경기도 남양주시 화도읍 마치로 226-220,레포츠,레저스포츠,레저스포츠,0.8368006709917166,58.14658082525457,59.238686112750436,0.05290253813096605,0.9357529596047796,0.8,0.8542435424354243,0.5833333333333334,0.0314069159596591,0.8368006709917166,0.0225856658238025,0.0065296027504018,0.0221369080436632,0.0082526073693215,0.0355805296011548,0.0173912178937812,0.0193158815664987,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.269579605198,37.6479617421949,0,0,1
3017985,204,초록향기,경기도 남양주시 조안면 북한강로383번길 59-11,관광지,관광지,체험관광,0.7055616649783091,60.97778855322389,59.22052663097227,0.12117295097744304,0.9698314461882349,0.9,0.9612546125461254,0.5833333333333334,0.1276371177038247,0.0110345894625492,0.0054605883080637,0.0035387397179012,0.02339643089875,0.0454089277990815,0.0032333831951131,0.0747285579364067,0.7055616649783091,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.30906042882528,37.55901963274641,1,0,1
2736442,205,오남체육문화센터,경기도 남양주시 오남읍 진건오남로577번길 11,문화시설,문화관광,문화관광,0.7190844519076169,59.45807011800771,59.195541144462915,0.12117295097744304,0.923371330909412,0.9,0.8819188191881919,0.5833333333333334,0.0776246084207966,0.0490503465993878,0.7190844519076169,0.0204660660788311,0.0288542409111289,0.0245624888086732,0.0273083621006276,0.0438283906966327,0.0092210444763048,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2098431775703,37.68486936598917,1,0,1
1910439,206,프라움악기박물관,경기도 남양주시 와부읍 경강로 756,문화시설,문화관광,문화관광,0.9125483420836802,58.99355252751807,59.09000308052971,0.12117295097744304,0.9736822200997464,0.9,0.4446494464944649,0.5833333333333334,0.0207204437620053,0.0070807084481411,0.9125483420836802,0.001945888669819,0.0199286193492956,0.0056134863643301,0.0044432718811384,0.0257220936191055,0.0019971458224841,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.227026113,37.5685085007,1,0,1
3075242,207,아띠딸기체험농장,경기도 남양주시 조안면 북한강로 501,관광지,체험관광,체험관광,0.7564083099710939,58.59577233258022,59.02331751019133,0.12117295097744304,0.9715439908948582,0.75,0.7933579335793358,0.5833333333333334,0.104642790127401,0.0067701756886251,0.0044379314012939,0.0040965915806079,0.0124285608676309,0.0228197777449356,0.0119308566569025,0.0764650059615088,0.7564083099710939,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.319167061327,37.5647737335426,0,0,1
1030473,208,남양주컨트리클럽,경기도 남양주시 오남읍 진건오남로 516-31,레포츠,레저스포츠,레저스포츠,0.8365625660793266,57.80231473534758,58.51503604135386,0.05290253813096605,0.9363381599929852,0.75,0.8690036900369004,0.5833333333333334,0.0362610942376116,0.8365625660793266,0.0222619748415411,0.0071699040686692,0.024235673475762,0.0030055822540418,0.0322562624625833,0.0189310610139655,0.0193158815664987,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.21618113438,37.6789903122365,0,0,1
3017978,209,조안면체육공원,경기도 남양주시 조안면 진중리,관광지,자연관광,자연관광,0.4681560533330595,57.69296974944492,57.661446621972864,0.12117295097744304,0.9604897331834086,0.95,0.9575645756457565,0.5833333333333334,0.3434215105707105,0.0208966553394901,0.0368128955631748,0.0078172309833688,0.0277066586487076,0.0539404137793327,0.0039863771845145,0.4681560533330595,0.037262204597641,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3117,37.5571,1,0,1
2500184,210,[다산길 1코스] 한강나루길,경기도 남양주시 삼패동,레포츠,레저스포츠,레저스포츠,0.8763751205863315,57.96876117838291,57.640611798814724,0.05290253813096605,0.944044608699922,0.9,0.6605166051660516,0.5833333333333334,0.0120746614185139,0.8763751205863315,0.0295780781394673,0.0105330497716281,0.0405206008407643,0.0022034501397861,0.0049017406876853,0.0228860658473348,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.198816898,37.5919524881,1,0,1
125459,211,축령산,경기도 남양주시 수동면 축령산로 299,관광지,자연관광,자연관광,0.7627271206633126,58.839353686315754,57.34568176644902,0.12117295097744304,0.9399618103410683,0.9,0.7214022140221402,0.5833333333333334,0.1183952981284866,0.0108783719425492,0.0065465069507065,0.0038248988466013,0.0494939069960215,0.0287925347628789,0.0067193838163085,0.7627271206633126,0.0126219778931345,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3091660984,37.7529607789,1,0,1
1936797,212,남양주시립박물관,경기도 남양주시 와부읍 팔당로 121,문화시설,문화관광,문화관광,0.9157848034181248,57.106693840042254,57.18590379757342,0.12117295097744304,0.9737754083598086,0.9,0.2509225092250923,0.5833333333333334,0.0265974971762621,0.0130307178382338,0.9157848034181248,0.00414963596122,0.0176251203711996,0.0009072931468163,0.004449835307771,0.0140631353472896,0.003391961433082,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2443918318,37.546439155,1,0,1
127577,213,문안산,경기도 남양주시 화도읍 금남리,관광지,자연관광,자연관광,0.5057933111051773,56.520348442459145,56.956218801413385,0.12117295097744304,0.9614536027338138,0.85,0.8819188191881919,0.5833333333333334,0.3264534387206318,0.013412622329595,0.0145868823596112,0.0092924787857571,0.0237775795932787,0.0576472090237372,0.0054763388871501,0.5057933111051773,0.0435601391950612,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3294,37.6219,1,0,1
3007648,214,에코랜드,경기도 남양주시 별내면 청학로8번길 39,관광지,관광지,관광지,0.5226459553446952,57.417008957888484,56.88446099842706,0.12117295097744304,0.9243667025212142,0.9,0.9704797047970479,0.5833333333333334,0.5226459553446952,0.0215783556842728,0.0449264145729322,0.0132123346183353,0.0569391253664403,0.0588802276729628,0.0054818374940098,0.2391139601615208,0.0372217890848304,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.12750043228525,37.70354067084988,1,0,1
130710,215,우석헌자연사박물관,경기도 남양주시 진접읍 금강로 1095,문화시설,문화관광,문화관광,0.9132535353574152,57.60610305710876,56.8836071012272,0.12117295097744304,0.9655889697051605,0.9,0.3210332103321033,0.5833333333333334,0.0217659448445612,0.0098028827237276,0.9132535353574152,0.0029411707250371,0.0249022390407609,0.0027456952026956,0.006567620529041,0.0173200620505731,0.0007008495261878,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1612339466,37.6980366969,1,0,1
3007678,216,밤섬유원지,경기도 남양주시 진접읍 금강로 1032,관광지,관광지,관광지,0.522414294007,57.63007513240696,56.79413705552557,0.12117295097744304,0.935193757250409,0.9,0.9704797047970479,0.5833333333333334,0.522414294007,0.0170983210229685,0.0434981411987086,0.0100789542136574,0.0507963425129857,0.0572101171455447,0.0039309460229478,0.2544728869564986,0.0404999969196885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1632253233071,37.693346277190294,1,0,1
125453,217,천마산 시립공원,경기도 남양주시 화도읍 묵현로 105-37,관광지,자연관광,자연관광,0.5380537811270005,56.76433680321551,56.655107257586224,0.12117295097744304,0.9485351590301718,0.85,0.8837638376383764,0.5833333333333334,0.2781750674031644,0.0126974942573575,0.013930804147989,0.0108932526799538,0.035063606059469,0.0657956561075739,0.0055079822304051,0.5380537811270005,0.0398823559870866,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.29052590008044,37.66630534415108,1,0,1
780768,218,화도푸른물센터 피아노폭포,경기도 남양주시 화도읍 폭포로 562,관광지,관광지,자연관광,0.4232091581667884,55.255511455168325,56.64840290149927,0.12117295097744304,0.9610723772981564,0.85,0.8800738007380073,0.5833333333333334,0.4024885905572292,0.0163823822030027,0.0208388856707074,0.0091966698923761,0.0237633085105835,0.0585413448989791,0.0059676442988838,0.4232091581667884,0.0396120158014497,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.34593929531,37.6319928701052,1,0,1
2766617,219,팔현계곡,경기도 남양주시 오남읍 팔현리,관광지,자연관광,자연관광,0.5447895825977906,56.642812738893134,56.60544068409603,0.12117295097744304,0.9383296139360529,0.85,0.8819188191881919,0.5833333333333334,0.2697647367447536,0.0107649918005433,0.0118510634556078,0.009480747360317,0.0460804302290903,0.0585036277775898,0.0061092084745396,0.5447895825977906,0.0426556115597677,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2329,37.6922,1,0,1
2500687,220,다산생태공원,경기도 남양주시 조안면 다산로 767,관광지,자연관광,자연관광,0.4792322589097564,56.023167504044494,56.60063670313359,0.12117295097744304,0.9574378541847389,0.85,0.8800738007380073,0.5833333333333334,0.3081021114021107,0.0118115807176521,0.0256077126777908,0.0108507282979079,0.0237348305058291,0.0782050963878037,0.0079765870115233,0.4792322589097564,0.0544790940896253,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.298375113133,37.5143591026577,1,0,1
2762881,221,화도낚시공원,경기도 남양주시 화도읍 경춘로2414번길 50-14,레포츠,레저스포츠,레저스포츠,0.9532602498281242,56.48320290292488,56.54698692196034,0.05290253813096605,0.9809220361875575,0.9,0.3228782287822878,0.5833333333333334,0.0105668916150787,0.9532602498281242,0.007199040819158,0.0016074590961738,0.0168115899875866,0.0022034501397861,0.0006589147286821,0.0074379261636495,0.000254477621761,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3592115657,37.6561118419,1,0,1
2602619,222,물의 정원,경기도 남양주시 조안면 북한강로 398,관광지,자연관광,자연관광,0.6466855570471387,56.56264253162764,56.51508032909234,0.12117295097744304,0.9389876836213762,0.9,0.6697416974169741,0.5833333333333334,0.2010773522934558,0.0105092219218072,0.0085752141881967,0.0045833367985733,0.0522080184312999,0.0310690861632284,0.0042209611487502,0.6466855570471387,0.0410712520075494,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3132463631,37.5575613373,1,0,1
3012162,223,실학박물관,경기도 남양주시 조안면 다산로747번길 16,문화시설,문화관광,문화관광,0.890704953785661,56.6594767953634,56.43528450117479,0.12117295097744304,0.9702244433502136,0.9,0.2509225092250923,0.5833333333333334,0.030389580107419,0.0134670477778332,0.890704953785661,0.0040543292176673,0.0210067712659978,0.0077378938656773,0.004714456166121,0.0181478859013199,0.0097770819123033,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3006181453,37.5160714777,1,0,1
2765476,224,신세계수상레져,경기도 남양주시 화도읍 북한강로 1138-24,레포츠,레저스포츠,레저스포츠,0.952503760429984,56.415090002728306,56.41619007080002,0.05290253813096605,0.9780837582263344,0.9,0.3228782287822878,0.5833333333333334,0.0105668916150787,0.952503760429984,0.0051172522560752,0.0029755846257039,0.0189406571479616,0.0022034501397861,0.0,0.0074379261636495,0.000254477621761,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3443779623,37.6159940094,1,0,1
3014207,225,마이포터리,경기도 남양주시 수동면 비룡로782번길 71-40,관광지,관광지,관광지,0.4320143376992071,56.30467648335301,56.355609291777284,0.12117295097744304,0.9385688104787411,0.9,0.966789667896679,0.5833333333333334,0.4320143376992071,0.0278986834494554,0.0214381475031506,0.0071809276408326,0.0497721874890793,0.0742541820657466,0.0044780743913467,0.1448228674587113,0.2381405923024701,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.33006471359664,37.70613904675216,1,0,1
2765247,226,더시크릿수상레저,경기도 남양주시 화도읍 경춘로 2630,레포츠,레저스포츠,레저스포츠,0.9517180370188016,56.42619977445621,56.33363788873444,0.05290253813096605,0.9792285393711158,0.9,0.3228782287822878,0.5833333333333334,0.0105668916150787,0.9517180370188016,0.0070477568120388,0.0018308034809228,0.0189406571479616,0.0022034501397861,0.0,0.0074379261636495,0.000254477621761,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3741987684,37.6672830404,1,0,1
2765487,227,새말낚시터,경기도 남양주시 진건읍 사릉로 554-47,레포츠,레저스포츠,레저스포츠,0.9490284898377772,56.30558948874974,56.315648596587664,0.05290253813096605,0.975215185471561,0.9,0.3228782287822878,0.5833333333333334,0.0064291862780243,0.9490284898377772,0.01065671119458,0.0032037702956521,0.0214994176407138,0.0022034501397861,8.1626592072821e-05,0.0059701154529051,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1714172566,37.6665155481,1,0,1
2767542,228,배양낚시터,경기도 남양주시 진건읍 고재로191번길 64-17,레포츠,레저스포츠,레저스포츠,0.9548077515415994,56.46224375032407,56.3107845362911,0.05290253813096605,0.9777909430473187,0.9,0.32472324723247237,0.5833333333333334,0.0064291862780243,0.9548077515415994,0.0074532070665155,0.0032037702956521,0.0189236600649562,0.0022034501397861,8.1626592072821e-05,0.0059701154529051,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1879721003,37.6387496314,1,0,1
2714535,229,웨이브서프,경기도 남양주시 화도읍 북한강로 1630-18,레포츠,레저스포츠,레저스포츠,0.9514983987759076,56.391276721737306,56.256208505265455,0.05290253813096605,0.9785696246424335,0.9,0.3210332103321033,0.5833333333333334,0.0105668916150787,0.9514983987759076,0.0066084803262506,0.0018308034809228,0.0189406571479616,0.0022034501397861,0.0006589147286821,0.0074379261636495,0.000254477621761,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3699051351,37.652740207,1,0,1
3386242,230,스파디움24,경기도 남양주시 다산순환로 20 (다산동),관광지,관광지,관광지,0.4123366848722102,56.12669018326941,56.0691255971868,0.12117295097744304,0.9314203550210081,0.95,0.9428044280442804,0.5833333333333334,0.4123366848722102,0.0277117907653634,0.014538795969029,0.009950777083499,0.0539290403124141,0.0923899471203581,0.0046998275830787,0.1813717326166904,0.203071403677357,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.15281160937276,37.61344442410233,1,0,1
2765534,231,카페도자기마을,경기도 남양주시 조안면 북한강로433번길 37,관광지,관광지,관광지,0.4978794909271755,54.89514134679814,56.0634541553557,0.12117295097744304,0.9425861776599106,0.75,0.8690036900369004,0.5833333333333334,0.4978794909271755,0.0173591779247565,0.0404549278501823,0.0048377042860011,0.0255854374012579,0.0473819139012508,0.0269906806528299,0.2716870113016637,0.0678236557548818,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.309836550057,37.5605897946649,0,0,1
2744456,232,더드림핑 야영장,경기도 남양주시 화도읍 북한강로 1630-18,레포츠,레저스포츠,레저스포츠,0.8632174177002702,56.07510432598729,56.047796446171425,0.05290253813096605,0.9348757997022514,0.9,0.5092250922509225,0.5833333333333334,0.0221112493114862,0.8632174177002702,0.0343684816629784,0.0038621309882065,0.0579340775865782,0.0040862386917907,0.0033279917229636,0.010837934713965,0.000254477621761,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3699051351,37.652740207,1,0,1
3386148,233,프리미어 뽀로로테마파크 다산위드 트래블,경기도 남양주시 다산지금로 202 (다산동),관광지,자연관광,자연관광,0.4080771699476846,56.337870069466064,56.03836408948938,0.12117295097744304,0.9451739855242353,0.95,0.9428044280442804,0.5833333333333334,0.372798530480848,0.0238999773814394,0.0488857323703339,0.0105617857464593,0.0384907085024032,0.0565498483233939,0.0057735202269018,0.4080771699476846,0.0349627270205355,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1722175827838,37.59564564075559,1,0,1
3013790,234,팔당유원지,경기도 남양주시 와부읍 팔당리,관광지,관광지,관광지,0.399510627374998,55.936051143003375,55.99512116353257,0.12117295097744304,0.9435928169793237,0.9,0.9686346863468634,0.5833333333333334,0.399510627374998,0.0182965080172894,0.0203621298181325,0.0085344461933385,0.041662849977833,0.0682143254502914,0.0062098868495045,0.3795968433049864,0.0576123830136261,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.2534,37.541,1,0,1
3012120,235,도농한강공원물놀이장,경기도 남양주시 다산동,레포츠,레저스포츠,레저스포츠,0.9347729330779034,55.81035001124012,55.945449370369104,0.05290253813096605,0.9648349160663542,0.9,0.31549815498154976,0.5833333333333334,0.0088573241105543,0.9347729330779034,0.0121038607167169,0.0057787741488419,0.0259713498593977,0.0022034501397861,0.0034149599254061,0.0059701154529051,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1489153797,37.6096523057,1,0,1
3012122,236,헤라유원지(헤라낚시터),경기도 남양주시 별내면 청학로54번길 83,레포츠,레저스포츠,레저스포츠,0.9391513316506452,55.899604513235914,55.85724266656536,0.05290253813096605,0.9660138422365875,0.9,0.31549815498154976,0.5833333333333334,0.009869228872459,0.9391513316506452,0.0078924835523036,0.002708864909917,0.0278623329280893,0.0022034501397861,0.0034149599254061,0.0059701154529051,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1254034604,37.7126843439,1,0,1
1213516,237,몽골문화촌,경기도 남양주시 수동면 비룡로 1635,관광지,관광지,관광지,0.4377377315970649,55.86484946686622,55.81332824162161,0.12117295097744304,0.935347644858314,0.9,0.9206642066420664,0.5833333333333334,0.4377377315970649,0.0209198953198967,0.0656037156714006,0.0083584862257469,0.0497916559047535,0.0667305037437134,0.0065022130111854,0.30854610400153,0.0358096945247084,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.275942447402,37.7580206545765,1,0,1
2733839,238,남양주한강공원(삼패지구),경기도 남양주시 강변북로632번길 14 (수석동),관광지,자연관광,자연관광,0.4419096567431321,55.68980079493171,55.770811581338904,0.12117295097744304,0.9428389611289759,0.9,0.8819188191881919,0.5833333333333334,0.3376069910907758,0.0190521718444159,0.0601217608161843,0.0076911102378579,0.0434703395915272,0.054886730105458,0.0059995890416387,0.4419096567431321,0.0292616505290099,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.17092906201816,37.58597509731076,1,0,1
129868,239,남양주문화원,경기도 남양주시 경춘로 883-36 (금곡동),문화시설,문화관광,문화관광,0.8279395255562768,56.03742024044382,55.608451608706936,0.12117295097744304,0.953907863898044,0.9,0.31549815498154976,0.5833333333333334,0.0562821471118126,0.023101188382833,0.8279395255562768,0.0059667562463903,0.0337450673829774,0.0044169360937025,0.0063803124725878,0.0411635194565732,0.001004547296846,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1982102198,37.6330643664,1,0,1
2507011,240,남양주 어린이비전센터,경기도 남양주시 진접읍 해밀예당1로 96,문화시설,문화관광,문화관광,0.8971369686129202,57.70594330789369,55.55082562743093,0.12117295097744304,0.9559156397751027,0.9,0.3745387453874539,0.5833333333333334,0.0214102610386945,0.0092337770326707,0.8971369686129202,0.0033333064643315,0.0333740090942976,0.0035208890011452,0.0073770446662679,0.0239128945634843,0.0007008495261878,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1910640109,37.7171489044,1,0,1
2765498,241,블랙아이스링크장,경기도 남양주시 강변북로651번길 24-1 (수석동),레포츠,레저스포츠,레저스포츠,0.8961504164026638,55.079287740188896,55.52783861347339,0.05290253813096605,0.9535586531198538,0.9,0.3228782287822878,0.5833333333333334,0.0113154172080454,0.8961504164026638,0.025856634613823,0.0083621314739511,0.0310334827606721,0.0022034501397861,0.0070457326455225,0.017105502187047,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1686864559,37.5867608789,1,0,1
2728910,242,물동네힐링캠프,경기도 남양주시 수동면 비룡로 945,레포츠,레저스포츠,레저스포츠,0.9197087970211112,55.45355899024498,55.52546411010871,0.05290253813096605,0.9555259393839146,0.9,0.3210332103321033,0.5833333333333334,0.0088426023860362,0.9197087970211112,0.0146866416377059,0.0031171937963422,0.0394580873458167,0.0011973498029018,0.0018987794739261,0.0101633159676711,0.0009272325684885,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3165247877,37.7175150364,1,0,1
2765251,243,물새수상스키장,경기도 남양주시 화도읍 북한강로1570번길 46,레포츠,레저스포츠,레저스포츠,0.9380080370126038,53.830066164975484,55.5034321847238,0.05290253813096605,0.975940521263352,0.9,0.09040590405904059,0.5833333333333334,0.0146563926391471,0.9380080370126038,0.0099730811529298,0.0025002002801877,0.0152519205947659,0.0023784255288082,0.0063073578616943,0.0072606334931331,0.0036639514367299,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.3698607749,37.6499683061,1,0,1
2734937,244,다산수변공원,경기도 남양주시 다산순환로 149 (다산동),관광지,자연관광,관광지,0.4303168714804191,55.23197311573895,55.4026611876092,0.12117295097744304,0.9295646753414648,0.9,0.8800738007380073,0.5833333333333334,0.4303168714804191,0.0183008858494216,0.0599924980538177,0.014495353324178,0.0455108913217483,0.0634782101719525,0.0104290800126086,0.3283939191052966,0.0290822906805574,5961419.583333333,2.491666666666667,1239.0,3.6041666666666665,7.275000000000001,0,11009367.0,127.1442065655372,37.62324118433568,1,0,1
